category,comparison_prediction,has_ocr,id,image_label,input_mode,label,mm_label,model,prediction,seed,source,split,text_label
error_001,,True,1813,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,1761,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,800,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,107,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,1
false_positive,,True,980,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,4819,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,4321,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2506,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
error_001,,True,1126,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,1570,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,2368,1,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,4037,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,1863,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,1635,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6894,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,5474,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,1791,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,False,6547,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,7209,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,5072,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,7123,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,2233,1,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,2015,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,6784,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,403,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,6090,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
correct_prediction,,False,677,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
error_001,,True,6493,0,caption_ocr,1,1,dt4mid-phobert,0,42,facebook,test,0
correct_prediction,,False,5495,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5802,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,6800,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,3949,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2320,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,3805,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,6404,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
correct_prediction,,False,4036,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2397,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,3609,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,4950,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6884,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,False,7228,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,4770,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2744,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,4924,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3104,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,True,5906,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
false_positive,,True,6375,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2438,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,7181,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
error_001,,False,4611,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
error_001,,True,3164,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2929,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
error_001,,False,6564,0,caption_ocr,1,1,dt4mid-phobert,0,42,facebook,test,0
false_positive,,True,3857,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,1054,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6734,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,7011,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,False,5961,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,2064,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,3666,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3040,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
error_001,,False,1392,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3125,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5288,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6679,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
error_001,,False,591,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6634,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,1280,1,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,430,1,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
false_positive,,False,889,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,5371,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,715,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,2463,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
error_001,,True,4461,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,4232,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
error_001,,True,3372,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,4881,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,1480,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,1
correct_prediction,,True,116,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,6181,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,721,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,5590,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5322,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,1
false_positive,,False,4504,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,1121,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,5224,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,1623,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,4503,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,188,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,1
error_001,,True,276,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,5228,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,False,4625,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,4164,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
error_001,,True,6329,0,caption_ocr,1,1,dt4mid-phobert,0,42,facebook,test,0
correct_prediction,,True,4964,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,4669,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,4201,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,2830,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,1714,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,209,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
error_001,,True,4048,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,6968,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2151,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,5565,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6476,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,5666,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,3827,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,1207,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,6735,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,2077,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,932,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,235,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,593,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,2166,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,6353,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,137,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,False,4545,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,4901,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,333,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,4040,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,289,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,361,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,2216,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2356,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,1686,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,6644,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,2715,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,3510,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5575,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,548,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,427,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,5880,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,4651,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3635,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,1325,1,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,4510,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5245,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,2629,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,5061,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2280,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,6615,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,3850,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,3533,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,7009,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,5548,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,2215,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,2229,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,5999,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,2947,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,4088,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,1574,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,2713,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,3881,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,1734,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,6961,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,4575,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,1417,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,3267,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,False,1298,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,7214,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,5140,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,7215,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,619,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,2544,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2894,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,668,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
error_001,,True,308,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2727,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,False,1107,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,1
false_positive,,False,834,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,30,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
false_positive,,True,2564,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,3673,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,2048,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2303,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
false_positive,,True,4498,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,5995,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,1464,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,2831,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,147,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,6310,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,7328,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,False,2818,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
false_positive,,True,5703,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,691,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,False,817,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,3622,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,5024,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,2203,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,6536,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,204,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,1
error_001,,True,491,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
false_positive,,False,1960,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,718,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,6394,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
error_001,,False,53,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
false_positive,,False,2787,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,5089,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2882,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
false_positive,,True,1789,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,False,6978,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,6577,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,3769,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,335,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5219,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,7086,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
error_001,,True,3896,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,1930,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,2590,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
false_positive,,True,7049,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,2805,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,3496,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2367,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,3746,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,6337,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
error_001,,True,4887,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2585,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2288,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,2134,0,caption_ocr,0,0,dt4mid-phobert,0,42,facebook,test,0
correct_prediction,,False,3685,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,5736,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,3225,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,5074,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3866,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2695,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
false_positive,,True,3968,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,True,6957,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,4720,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,3713,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,False,1809,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,0
correct_prediction,,False,6942,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,3678,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,7289,1,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
false_positive,,False,1974,0,caption_ocr,0,0,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,4805,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
false_positive,,True,4026,0,caption_ocr,0,0,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,True,557,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,7287,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,1
correct_prediction,,True,2187,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
error_001,,True,1647,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3485,0,caption_ocr,1,1,dt4mid-phobert,1,42,threads,test,1
correct_prediction,,True,6436,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,True,4220,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,False,138,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,2639,0,caption_ocr,1,1,dt4mid-phobert,1,42,facebook,test,0
correct_prediction,,False,4705,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,3475,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
correct_prediction,,True,1056,0,caption_ocr,0,0,dt4mid-phobert,0,42,threads,test,0
error_001,,True,1453,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
error_001,,True,5220,0,caption_ocr,1,1,dt4mid-phobert,0,42,threads,test,0
